ID,Region,Duration,Winner,Hero1,K1,D1,A1,XPM1,GPM1,DMG1,Hero2,K2,D2,A2,XPM2,GPM2,DMG2,Hero3,K3,D3,A3,XPM3,GPM3,DMG3,Hero4,K4,D4,A4,XPM4,GPM4,DMG4,Hero5,K5,D5,A5,XPM5,GPM5,DMG5,Hero6,K6,D6,A6,XPM6,GPM6,DMG6,Hero7,K7,D7,A7,XPM7,GPM7,DMG7,Hero8,K8,D8,A8,XPM8,GPM8,DMG8,Hero9,K9,D9,A9,XPM9,GPM9,DMG9,Hero10,K10,D10,A10,XPM10,GPM10,DMG10
2274947052,China,34:51,Dire,phantom-lancer,7,6,7,503,485,12.4k,bounty-hunter,10,6,12,301,390,14.2k,ogre-magi,5,11,14,303,315,11.8k,timbersaw,8,8,8,468,469,15.5k,undying,0,8,15,272,249,4.9k,enchantress,13,6,13,490,512,15.7k,lone-druid,6,2,16,693,712,15k,shadow-shaman,6,7,15,340,412,7.5k,gyrocopter,8,7,14,490,551,19.5k,slardar,3,8,20,292,326,7.7k
2274968327,Europe West,17:08,Radiant,techies,9,5,0,154,305,11.3k,vengeful-spirit,2,2,2,239,221,2.4k,queen-of-pain,5,1,3,541,518,7.3k,anti-mage,3,0,4,508,481,4.8k,earth-spirit,3,0,5,394,281,5.1k,slark,0,4,1,262,304,619,omniknight,1,6,3,190,191,2.1k,zeus,0,5,2,290,197,5.3k,doom,1,3,0,358,287,2.9k,witch-doctor,2,4,0,190,194,2.4k
2274885434,Europe West,45:36,Radiant,oracle,2,6,17,289,291,8.6k,witch-doctor,0,5,9,218,200,2.5k,beastmaster,4,5,6,407,404,5.7k,sven,10,4,5,669,666,10.3k,invoker,8,1,10,684,652,16.1k,lich,2,6,7,232,192,5.7k,phoenix,2,6,8,359,296,6.8k,windranger,7,4,7,540,500,13.3k,gyrocopter,5,2,7,537,503,7.9k,earthshaker,5,7,6,293,246,5.9k
2274902953,Europe West,29:42,Radiant,bane,3,3,7,281,287,3.4k,invoker,6,0,13,633,663,9k,doom,2,5,16,337,346,4.7k,slark,9,1,9,627,549,10.2k,dark-seer,3,0,16,452,437,5.6k,oracle,3,4,5,242,223,4k,lina,1,6,7,205,242,4.4k,outworld-devourer,0,4,2,358,367,1.6k,spectre,3,4,4,441,409,8.4k,beastmaster,2,5,3,273,331,4.1k
2274889636,Europe West,32:21,Radiant,vengeful-spirit,8,2,15,378,423,8.6k,death-prophet,8,5,16,534,531,12.1k,ursa,14,4,9,551,571,15.8k,brewmaster,2,5,16,391,401,5.5k,bounty-hunter,2,4,30,342,456,11.1k,phoenix,5,9,11,236,272,13.9k,clinkz,3,6,9,397,373,7.6k,puck,3,4,8,344,349,10.9k,faceless-void,1,7,7,320,317,3.3k,oracle,6,10,11,223,228,10.2k
2274885104,Europe West,31:12,Dire,death-prophet,6,5,7,403,392,11.2k,gyrocopter,5,5,7,366,508,8.2k,tidehunter,1,9,4,165,235,3.1k,witch-doctor,2,6,12,247,217,3.1k,earth-spirit,4,6,11,304,294,7.9k,vengeful-spirit,1,7,13,224,236,2.3k,bane,5,2,9,348,304,6.2k,batrider,2,5,16,468,419,6.3k,outworld-devourer,12,3,7,665,667,16.7k,slark,11,2,9,809,723,14.7k
2274876949,China,33:15,Dire,anti-mage,3,5,0,568,520,2.5k,enchantress,3,7,4,213,237,7.8k,rubick,0,8,5,157,190,3.9k,lone-druid,1,7,4,379,335,4.4k,death-prophet,4,10,4,369,394,9.9k,ursa,17,1,1,585,565,17.1k,lion,2,1,19,446,322,6.7k,ogre-magi,4,5,6,400,322,5.9k,batrider,1,1,18,415,351,6.7k,invoker,10,3,10,613,611,17.6k
2274868603,Europe West,36:14,Dire,sven,3,9,6,338,335,3.5k,lion,6,10,6,231,276,5.1k,lina,3,7,7,293,286,7.8k,queen-of-pain,4,10,8,436,353,8.3k,clinkz,4,7,8,453,344,8.4k,ursa,17,1,4,530,571,15.6k,phoenix,8,4,24,638,393,14.8k,bane,1,6,11,267,231,2.4k,invoker,15,6,17,613,590,20.4k,magnus,2,3,20,383,291,4.5k
2274835225,Europe West,55:27,Dire,bane,4,9,11,221,225,4.3k,queen-of-pain,12,4,7,585,555,20.3k,io,2,12,17,374,232,5.4k,tiny,8,9,12,584,698,23.7k,beastmaster,3,11,9,445,371,7.7k,invoker,16,6,18,597,724,20.8k,oracle,4,8,23,378,283,6.6k,dark-seer,7,6,27,585,525,12.6k,slark,8,5,21,587,602,14.1k,earth-spirit,10,5,23,414,332,11.4k
2274845128,Europe West,49:32,Dire,earth-spirit,1,13,16,283,222,5.1k,sven,13,3,9,654,716,16.4k,invoker,8,9,14,501,504,14.2k,witch-doctor,4,9,10,233,214,3.7k,faceless-void,11,4,16,535,451,14.3k,night-stalker,3,11,17,348,305,6k,clinkz,15,8,11,654,616,22.2k,lion,2,11,11,265,278,6.3k,phantom-lancer,7,2,14,612,601,16.8k,natures-prophet,10,6,14,547,563,14.6k
2274887520,Europe West,20:41,Dire,dazzle,0,7,1,154,142,1.4k,undying,4,9,2,182,226,5k,silencer,0,17,3,89,135,5.8k,tinker,0,5,2,287,221,9k,slardar,0,7,2,201,201,2.6k,rubick,3,4,19,303,330,6.2k,weaver,15,1,16,465,575,17.1k,faceless-void,6,0,10,416,419,7.2k,witch-doctor,10,1,25,362,439,12.4k,windranger,11,0,13,511,523,12.1k
2274839959,Europe West,40:39,Radiant,disruptor,6,6,17,409,322,9k,warlock,11,7,14,553,589,20k,windranger,3,9,12,421,352,6.8k,omniknight,0,4,12,299,245,3.5k,faceless-void,14,5,14,757,609,16.6k,batrider,5,7,12,465,373,11.4k,lion,4,10,8,212,215,4.9k,puck,10,4,13,519,422,21.4k,doom,2,7,17,274,241,10.9k,slark,8,7,7,581,479,8.3k
2274838147,Europe West,23:27,Radiant,ancient-apparition,3,1,15,259,273,4.5k,invoker,9,1,10,636,632,14.5k,naga-siren,3,4,13,247,269,3.1k,weaver,9,0,12,437,543,13.8k,ember-spirit,5,1,8,576,521,12k,earthshaker,2,8,2,150,202,3.1k,sven,1,5,5,270,291,5.3k,meepo,3,8,3,387,300,4.7k,venomancer,0,3,3,287,214,6.2k,pugna,0,6,6,137,180,6.7k
2274803865,China,29:32,Radiant,sven,5,5,16,448,433,11.7k,natures-prophet,5,6,11,442,480,7.4k,visage,9,5,16,301,356,11.5k,juggernaut,8,5,10,430,475,9.8k,witch-doctor,4,6,16,283,280,6.5k,ursa,4,10,8,347,334,8.6k,bounty-hunter,4,7,10,207,264,6.2k,lion,4,6,14,279,266,5.9k,doom,6,5,13,380,360,8.4k,gyrocopter,8,3,11,556,533,17.1k
2274781122,Europe West,39:30,Radiant,oracle,4,4,20,356,344,6.7k,shadow-demon,9,4,15,409,406,9.9k,invoker,8,3,21,629,642,14.6k,lycan,10,5,12,541,595,9.4k,natures-prophet,6,1,22,511,562,13k,vengeful-spirit,1,9,6,245,208,2.2k,earth-spirit,3,8,12,336,288,8k,outworld-devourer,6,8,4,506,474,8k,gyrocopter,2,6,8,507,540,9k,beastmaster,5,6,7,311,312,6.9k
2274765333,Europe West,36:58,Radiant,nyx-assassin,7,5,14,555,393,12.7k,lion,4,9,11,229,258,5k,zeus,16,4,25,561,512,33.2k,spectre,14,2,19,724,651,14.2k,lich,1,8,9,200,218,2.3k,vengeful-spirit,4,11,15,190,187,6.4k,earth-spirit,5,14,18,157,197,8.6k,gyrocopter,9,4,10,452,459,14.2k,queen-of-pain,8,9,9,372,355,14.3k,outworld-devourer,2,5,8,378,334,8.7k
2274791378,China,20:14,Dire,vengeful-spirit,3,7,7,194,232,4.9k,ursa,2,8,2,309,317,4.2k,beastmaster,1,6,5,268,240,2.6k,outworld-devourer,2,7,7,322,333,5.9k,bounty-hunter,2,4,5,294,304,4.5k,invoker,10,5,9,447,537,10.6k,witch-doctor,4,5,18,316,408,9.1k,juggernaut,6,1,5,667,680,6.4k,night-stalker,8,1,15,462,488,8.9k,spirit-breaker,3,1,21,335,357,6.8k
2274746800,Europe West,40:54,Radiant,night-stalker,2,3,23,464,371,5.6k,spirit-breaker,7,8,19,469,381,8.5k,windranger,8,4,17,570,577,14.5k,sven,16,6,7,721,659,21.4k,vengeful-spirit,1,8,14,331,286,4.3k,faceless-void,3,6,18,486,373,5.4k,witch-doctor,1,7,12,274,254,2.7k,clinkz,12,7,7,502,463,10.8k,zeus,7,4,17,458,398,23.5k,sand-king,5,10,13,444,353,9.7k
2274749033,Europe West,30:46,Dire,earthshaker,0,8,5,208,213,3.7k,lion,0,8,2,142,156,938,bristleback,0,7,4,280,265,2.7k,puck,2,9,4,253,237,6k,clinkz,6,5,2,563,476,8.6k,vengeful-spirit,2,1,22,299,315,4.6k,natures-prophet,4,3,19,488,557,8.5k,gyrocopter,11,2,11,629,688,15.6k,rubick,3,3,16,256,301,3.6k,zeus,17,1,8,640,636,22.4k
2274759165,Europe West,17:52,Dire,io,0,2,5,161,187,1.7k,batrider,0,4,1,373,286,2.5k,ursa,3,3,2,330,340,4.4k,disruptor,1,4,3,166,198,2.5k,tiny,2,4,3,293,356,5.7k,witch-doctor,2,2,12,235,330,3.1k,natures-prophet,7,0,9,445,591,9.5k,invoker,4,1,6,450,656,4.3k,viper,3,1,11,327,495,8.9k,ogre-magi,1,2,10,335,345,3.6k
2274736197,China,27:02,Dire,doom,1,8,11,247,269,5.6k,enchantress,4,7,11,301,287,7.3k,witch-doctor,5,8,5,220,248,5.4k,spectre,4,6,7,490,375,9.4k,skywrath-mage,9,7,6,412,399,16.6k,earth-spirit,2,9,25,289,298,9.8k,outworld-devourer,13,2,10,669,562,15.6k,beastmaster,8,4,11,444,436,10.6k,omniknight,6,5,14,366,340,5.3k,gyrocopter,7,3,17,548,579,13.7k
2274722276,Europe West,30:54,Radiant,tusk,6,4,20,371,346,5.7k,lion,1,6,13,279,273,4.7k,sven,13,1,8,847,721,14.8k,beastmaster,3,6,14,416,438,9.8k,phantom-lancer,10,2,8,610,596,11k,spectre,7,5,5,523,466,11.1k,oracle,1,9,11,224,249,3.8k,earth-spirit,7,6,8,329,295,7.6k,invoker,3,6,7,446,414,5.8k,dark-seer,0,7,8,346,330,5.9k
2274699808,China,57:43,Radiant,enigma,3,13,27,508,438,13.8k,omniknight,6,9,24,499,358,9.4k,outworld-devourer,24,6,23,568,514,32.4k,sven,18,8,21,561,568,24.8k,tidehunter,2,10,27,481,325,10.2k,juggernaut,14,8,16,561,634,21.4k,timbersaw,17,11,12,564,546,25.7k,crystal-maiden,5,14,26,438,320,10.6k,invoker,7,10,21,564,537,19.6k,nyx-assassin,3,11,17,323,258,8.7k
2274718307,Europe West,45:50,Dire,phoenix,2,11,7,316,324,7.4k,io,3,10,5,286,267,5k,morphling,4,4,3,466,512,13.5k,natures-prophet,2,5,5,325,411,9.3k,windranger,1,9,4,296,336,5.5k,enigma,5,3,22,434,460,7.7k,slark,6,0,16,685,625,11.6k,dark-seer,7,1,22,556,568,18.5k,witch-doctor,2,6,17,325,298,3.6k,invoker,17,2,16,614,576,20.6k
2274707403,Europe West,36:21,Dire,windranger,8,9,10,480,371,11.8k,sand-king,3,8,8,355,347,8.2k,silencer,2,7,10,344,279,11k,chaos-knight,1,13,4,257,221,4.6k,bloodseeker,2,12,10,249,279,4.4k,earthshaker,2,6,25,244,317,7k,enchantress,15,2,22,653,575,19.2k,death-prophet,16,3,20,583,597,20.6k,sven,12,4,18,536,596,12.3k,disruptor,4,5,27,316,320,5.3k
2274697310,Europe West,40:56,Radiant,ogre-magi,3,4,13,365,329,5k,windranger,11,5,12,520,540,19.1k,dazzle,3,7,16,271,291,4.3k,beastmaster,3,9,12,439,419,6.4k,lone-druid,6,3,18,641,642,14.3k,tusk,1,8,15,326,238,5.4k,ursa,12,6,7,564,501,15.5k,necrophos,4,6,11,472,393,9.2k,alchemist,8,2,10,685,777,12.7k,vengeful-spirit,3,5,9,275,229,3.8k
2274673314,Europe West,37:14,Radiant,faceless-void,3,3,18,536,477,7.2k,gyrocopter,15,1,22,635,728,23.5k,batrider,4,4,24,491,444,6.4k,oracle,16,3,17,471,421,14.6k,doom,3,5,25,373,402,9.1k,tusk,2,13,8,182,218,4.3k,juggernaut,2,7,8,602,594,7.8k,outworld-devourer,7,6,2,425,426,14.5k,bane,2,8,10,224,227,3.2k,beastmaster,2,7,6,300,318,5.9k
2274646326,China,43:24,Radiant,outworld-devourer,20,2,11,715,621,23.7k,earthshaker,2,9,17,338,278,7.2k,clockwerk,11,6,25,602,451,21.9k,ember-spirit,14,2,17,706,628,24.5k,silencer,4,7,30,451,339,12.1k,lion,1,13,11,248,219,4.2k,morphling,10,10,5,474,459,13.9k,meepo,2,12,15,350,259,3.2k,invoker,5,8,7,432,398,9.7k,lifestealer,6,8,9,523,412,19.4k
2274646497,Europe West,35:10,Dire,bounty-hunter,2,5,6,230,247,4.2k,gyrocopter,7,5,11,432,513,15.8k,witch-doctor,5,4,11,234,210,3.8k,faceless-void,1,6,6,279,247,1.8k,queen-of-pain,6,2,7,519,448,10.2k,lion,0,5,13,242,273,5.6k,earth-spirit,3,8,15,278,325,6.7k,drow-ranger,7,3,8,593,654,7.4k,invoker,7,2,8,685,737,10.8k,night-stalker,5,4,10,378,385,5.6k
2274633689,Europe West,37:06,Radiant,enigma,1,2,8,389,417,3.6k,clinkz,13,1,4,636,639,13.6k,faceless-void,1,2,8,516,445,4.2k,witch-doctor,4,0,9,328,330,4k,invoker,6,2,11,630,675,10.2k,batrider,1,10,1,222,251,3.1k,natures-prophet,2,4,1,412,517,7.1k,puck,2,6,4,396,359,8.9k,slark,1,1,2,459,499,4.7k,io,1,5,5,275,248,4.9k
2274652039,Europe West,27:47,Radiant,juggernaut,12,3,17,664,651,11.9k,faceless-void,7,1,11,698,645,7.9k,zeus,11,2,17,643,620,21.3k,enchantress,6,6,17,352,407,7.1k,undying,7,7,15,351,403,5.8k,spectre,1,8,9,245,252,7.3k,lina,5,13,7,317,340,8.8k,crystal-maiden,2,12,6,117,164,2.2k,pudge,6,5,9,375,330,10.6k,chaos-knight,3,6,9,402,338,7.6k
2274650298,Europe West,27:07,Radiant,undying,2,1,18,336,300,5.1k,disruptor,4,6,13,269,331,5.3k,outworld-devourer,6,3,13,375,447,8.5k,beastmaster,3,1,10,523,481,7.5k,ember-spirit,8,4,9,538,564,10.7k,phantom-lancer,2,2,6,465,440,6.2k,nyx-assassin,3,5,4,251,236,5.1k,bane,1,7,8,205,211,6.2k,puck,5,4,2,436,418,9.5k,night-stalker,3,6,8,380,357,7.2k
2274617003,Europe West,30:59,Dire,invoker,1,8,10,404,359,11.6k,puck,3,10,4,404,338,7k,bane,2,10,3,207,234,5.1k,slark,11,8,5,452,487,16k,omniknight,2,8,4,267,267,4.3k,luna,11,4,15,393,493,16.2k,vengeful-spirit,14,3,11,626,776,19.2k,faceless-void,2,3,14,403,406,4.3k,bounty-hunter,9,6,27,361,561,8.6k,batrider,5,3,21,597,600,18.3k
2274623376,China,25:31,Radiant,death-prophet,2,4,8,430,464,6.3k,oracle,6,4,14,432,398,10.5k,enchantress,3,8,3,250,337,2.3k,broodmother,10,2,2,696,632,11.6k,lone-druid,7,3,9,672,686,10k,queen-of-pain,10,6,6,544,517,15.9k,slardar,1,8,9,424,320,2.2k,lion,3,6,8,231,268,5k,ursa,5,6,3,386,365,5.2k,witch-doctor,2,4,8,344,331,5.1k
2274601797,Europe West,30:01,Dire,slark,2,18,5,257,278,7.5k,undying,2,15,9,278,301,6k,axe,4,18,6,243,305,9.7k,invoker,3,12,4,275,256,9.7k,dazzle,2,13,8,199,281,5.2k,bounty-hunter,9,1,39,461,642,14.1k,timbersaw,28,3,19,811,736,47.6k,pudge,21,10,20,431,534,28k,lone-druid,11,2,20,429,643,22k,keeper-of-the-light,6,3,28,490,462,6.6k
2274573919,China,31:34,Radiant,nyx-assassin,4,1,13,338,271,4.6k,witch-doctor,3,3,15,307,274,4.6k,zeus,16,5,13,642,553,23.5k,doom,3,4,13,378,347,7.3k,gyrocopter,6,4,15,487,578,10.1k,slardar,1,6,2,394,305,3.7k,outworld-devourer,8,8,6,439,419,12.3k,bounty-hunter,4,7,6,251,274,5.1k,enchantress,1,7,2,285,288,2.7k,beastmaster,2,5,3,272,261,3.6k
2274519967,China,41:14,Dire,doom,5,2,4,393,418,8.5k,bounty-hunter,1,8,15,243,263,5.4k,alchemist,6,9,10,536,684,18.9k,lich,7,6,8,359,282,13.1k,bristleback,3,8,7,311,315,9.6k,gyrocopter,9,4,16,532,583,17.1k,invoker,8,4,18,564,567,17k,faceless-void,7,4,22,468,362,9.5k,witch-doctor,3,5,23,276,311,6.7k,disruptor,4,6,14,283,283,7.9k
2274528646,Europe West,34:32,Radiant,juggernaut,15,0,10,882,800,12.8k,disruptor,1,3,17,324,308,4.7k,bounty-hunter,6,6,23,333,485,8.2k,outworld-devourer,8,5,20,540,555,14.2k,beastmaster,3,4,16,525,494,6.1k,io,4,8,9,229,225,4.7k,witch-doctor,3,6,7,242,236,5k,sven,3,7,9,376,447,8.7k,natures-prophet,6,5,7,461,476,14.1k,drow-ranger,2,8,5,402,407,4.4k
2274541813,Europe West,27:18,Radiant,queen-of-pain,13,2,12,556,599,20.9k,omniknight,6,1,10,354,414,8.7k,rubick,5,1,16,388,426,7.6k,sven,10,0,10,494,705,9.3k,vengeful-spirit,4,3,10,266,367,4k,outworld-devourer,4,9,2,287,288,7.7k,lina,1,8,4,172,139,3.8k,warlock,1,6,2,308,244,3.8k,phantom-lancer,1,7,2,161,216,2.5k,undying,0,8,5,99,157,1.4k
2274535627,China,27:01,Radiant,alchemist,8,2,9,655,961,13.6k,batrider,0,5,16,309,260,2.3k,earth-spirit,1,2,18,225,224,5.5k,timbersaw,11,5,4,468,468,11.6k,undying,4,2,19,300,289,5.3k,lone-druid,6,2,4,403,387,12.7k,oracle,4,8,4,179,213,4.6k,night-stalker,1,4,8,267,273,4.3k,lifestealer,2,5,6,452,406,6.6k,beastmaster,2,6,4,231,239,6.4k
2274539102,Europe West,17:12,Dire,earthshaker,1,4,1,118,127,2.7k,disruptor,1,5,1,97,123,1.9k,shadow-fiend,0,7,1,195,186,2.1k,windranger,0,5,2,90,120,2.5k,lifestealer,0,3,1,197,191,2.1k,lion,3,0,5,271,338,3.6k,ursa,5,0,1,620,595,4k,death-prophet,10,0,6,509,612,11.1k,dark-seer,4,0,11,413,452,6.5k,earth-spirit,1,2,18,180,279,5.6k
2274520140,Europe West,15:09,Radiant,witch-doctor,1,1,13,287,380,3.7k,enchantress,14,1,10,433,628,11.7k,lone-druid,4,1,8,473,584,6.5k,luna,5,2,3,491,586,5.5k,templar-assassin,10,1,8,684,726,13.8k,kunkka,0,6,3,144,171,1.6k,disruptor,0,9,4,89,146,1k,bristleback,1,8,1,188,191,4k,ursa,0,6,1,210,217,1.7k,zeus,4,6,1,499,429,10.7k
2274519051,China,46:19,Dire,phantom-lancer,8,5,5,470,454,13.7k,lion,5,13,8,320,260,6.4k,doom,0,9,13,316,272,7.5k,shadow-fiend,9,13,5,517,476,12.7k,tidehunter,1,14,11,363,306,9.6k,necrophos,12,6,17,474,415,13k,invoker,13,5,21,705,603,21.7k,clockwerk,10,3,23,516,420,18k,spectre,15,6,25,693,589,23.6k,ogre-magi,2,4,14,291,285,7.8k
2274494681,Europe West,54:15,Dire,io,4,12,17,296,261,7.1k,tiny,13,8,8,602,680,20.7k,queen-of-pain,7,6,7,599,532,10.4k,spirit-breaker,4,10,26,259,277,7.6k,natures-prophet,7,8,17,433,496,13.7k,tidehunter,3,4,20,508,404,8.9k,gyrocopter,18,4,16,597,872,29.7k,puck,5,7,23,566,463,9.8k,lion,12,9,19,517,371,9.3k,bounty-hunter,5,11,26,397,420,8.7k
2274510000,SE Asia,40:13,Dire,lion,3,8,9,245,197,4.6k,doom,5,6,12,454,391,10.4k,invoker,7,5,10,591,541,13.4k,gyrocopter,4,6,10,449,452,9.1k,earthshaker,2,8,16,205,203,6.4k,slark,8,3,8,677,606,13.9k,phantom-lancer,16,5,10,728,672,22.5k,tidehunter,0,7,18,391,388,5.8k,bounty-hunter,4,4,20,386,415,6k,disruptor,5,5,17,303,319,6.1k
2274484645,China,43:17,Radiant,phoenix,6,8,23,359,337,8.3k,zeus,20,1,16,687,603,39.5k,centaur-warrunner,2,0,27,474,350,6.7k,phantom-assassin,13,3,14,574,546,16.3k,silencer,6,7,26,453,416,13.8k,nyx-assassin,6,10,6,225,210,8k,lone-druid,4,9,4,320,286,8.4k,timbersaw,4,16,5,300,318,8.8k,alchemist,3,6,4,586,709,13.8k,rubick,2,8,8,196,207,5.7k
2274512732,Europe West,19:21,Radiant,lion,3,3,9,339,293,4.8k,puck,10,2,14,528,509,11.5k,enchantress,11,0,15,491,496,11.3k,outworld-devourer,11,3,13,563,551,15.2k,ember-spirit,7,1,19,606,567,10.6k,ursa,5,6,4,413,349,6.4k,doom,2,8,5,188,289,4.1k,queen-of-pain,1,9,5,238,188,3.7k,dragon-knight,1,9,6,305,276,3k,shadow-shaman,0,11,4,176,215,1.3k
2274466901,China,37:06,Radiant,ember-spirit,11,3,22,806,645,15.7k,witch-doctor,8,3,22,406,368,13.8k,faceless-void,6,5,13,513,376,5k,invoker,11,9,19,683,627,16.9k,zeus,12,3,23,499,403,19k,vengeful-spirit,5,9,9,286,255,4.6k,juggernaut,2,11,5,496,409,7.4k,beastmaster,4,12,7,383,357,7.3k,doom,2,10,12,252,282,5.5k,gyrocopter,8,7,6,608,534,16.1k
2274410807,China,43:56,Dire,lina,4,11,7,271,260,7.9k,dragon-knight,2,10,7,363,328,6.5k,sven,5,3,10,663,599,12.7k,enchantress,7,3,8,376,348,7.9k,beastmaster,3,6,10,411,359,6.7k,lion,2,8,15,302,296,5.6k,batrider,5,6,19,480,447,7.5k,doom,6,6,16,432,442,11.7k,windranger,9,1,14,422,397,11.7k,lone-druid,11,1,13,743,823,15.6k
2274399625,China,44:11,Radiant,weaver,11,10,21,583,479,16.4k,juggernaut,14,3,16,739,676,19.7k,pudge,8,9,17,338,342,10.7k,earthshaker,6,8,15,393,365,10.6k,invoker,13,5,16,735,676,19.2k,undying,4,14,16,248,247,5.9k,kunkka,3,13,16,271,265,8.1k,anti-mage,6,9,10,657,537,13.4k,rubick,3,10,23,318,262,7.4k,sniper,17,6,10,716,571,24.8k
2274433420,China,29:05,Dire,invoker,4,7,2,382,360,7.4k,clockwerk,2,9,4,233,234,9.2k,lion,1,7,6,237,204,5.4k,lone-druid,1,7,5,375,412,5.2k,ursa,9,8,2,413,385,13.8k,zeus,14,4,18,747,662,25.2k,faceless-void,6,2,19,667,620,8.9k,doom,7,5,9,363,451,4.9k,witch-doctor,4,5,14,304,336,3.7k,earth-spirit,4,1,21,585,444,9.7k
2274398273,China,29:40,Dire,queen-of-pain,6,3,5,418,399,10.2k,venomancer,3,6,13,374,309,10.1k,invoker,3,7,6,388,370,9.1k,rubick,3,4,9,237,225,5.7k,sand-king,4,7,6,485,442,7k,wraith-king,1,3,13,564,515,6k,witch-doctor,0,5,9,252,210,2.9k,death-prophet,15,3,4,656,595,16.7k,bounty-hunter,4,8,11,266,334,6.4k,broodmother,6,2,1,689,513,7.8k
2274372394,China,24:22,Dire,windranger,2,6,4,316,330,5.1k,natures-prophet,0,7,4,344,330,5.6k,witch-doctor,3,6,3,210,231,4.5k,bounty-hunter,3,7,5,193,253,5.7k,juggernaut,3,4,1,345,368,5.7k,enchantress,6,0,12,329,357,7.3k,outworld-devourer,12,2,7,545,549,16.3k,necrophos,5,1,16,452,468,4.8k,earthshaker,6,3,12,387,370,9k,spirit-breaker,1,5,18,264,275,4.9k
2274351432,SE Asia,31:40,Radiant,queen-of-pain,15,4,11,566,627,21.8k,natures-prophet,9,3,18,513,585,12.1k,ember-spirit,4,5,20,516,539,15.4k,enigma,4,5,21,383,462,6.5k,lion,4,6,20,295,326,7k,bounty-hunter,4,9,17,305,422,10.9k,vengeful-spirit,1,13,5,190,177,3.6k,death-prophet,11,9,5,635,562,15k,spectre,2,4,9,426,385,7.1k,dark-seer,5,1,13,524,461,7.5k
2274329125,China,36:58,Dire,alchemist,1,9,5,384,440,7.1k,lina,3,11,8,210,239,5.8k,spirit-breaker,3,9,12,330,290,6.3k,phantom-lancer,4,8,5,566,419,9k,earthshaker,3,6,4,201,221,7k,doom,10,3,12,580,612,9k,juggernaut,12,6,8,800,694,17.7k,rubick,2,3,19,250,255,5.5k,outworld-devourer,13,1,12,764,665,21k,bounty-hunter,5,4,19,360,406,4.4k
2274349771,China,21:28,Radiant,lone-druid,11,2,8,626,664,19.9k,natures-prophet,5,3,14,384,526,9k,earthshaker,1,1,11,249,318,5.3k,oracle,5,5,3,215,321,6.2k,pugna,2,2,14,252,474,9k,tiny,7,8,2,386,415,10.9k,puck,1,4,6,244,278,4.5k,lion,0,3,10,250,278,2k,io,1,7,6,257,296,3.3k,invoker,4,4,2,417,482,5.9k
2274320400,Europe West,34:08,Dire,silencer,0,13,8,152,166,6k,vengeful-spirit,1,9,5,283,216,3.7k,invoker,3,8,3,368,347,9.3k,faceless-void,1,10,3,187,194,1.6k,alchemist,3,8,4,501,647,10.1k,witch-doctor,1,2,21,365,317,4.3k,ursa,34,1,5,730,791,31.5k,magnus,7,2,24,635,496,10.7k,batrider,4,4,24,436,379,9.9k,earth-spirit,2,1,32,469,335,7.9k
2274356679,China,12:56,Dire,bounty-hunter,0,3,2,114,150,2.2k,ember-spirit,1,3,2,331,344,3.8k,winter-wyvern,0,2,1,165,134,2.8k,doom,2,3,1,384,409,3.3k,phoenix,1,6,1,193,227,2.7k,juggernaut,4,2,4,337,544,3.9k,death-prophet,3,1,6,403,455,7.8k,batrider,6,0,6,342,420,7.7k,enchantress,1,1,7,232,323,2.3k,treant-protector,1,0,9,232,255,2.4k
2274287416,China,36:53,Dire,magnus,1,5,6,180,193,3.4k,ember-spirit,8,1,11,527,503,16.9k,slark,9,3,8,600,515,11k,windranger,1,6,12,294,289,6.4k,witch-doctor,7,7,6,212,233,5.3k,bounty-hunter,1,5,9,198,282,4k,timbersaw,2,7,7,356,406,11.6k,lina,11,5,5,590,603,16.1k,lycan,5,2,4,591,620,10.7k,doom,3,8,11,264,354,7.3k
2274288070,China,28:13,Radiant,lion,7,3,9,292,298,6.2k,spectre,5,4,12,515,494,9.3k,natures-prophet,1,1,20,510,477,10k,night-stalker,4,2,16,365,326,6.3k,puck,8,1,14,509,436,11.7k,legion-commander,2,5,6,333,292,6.5k,mirana,1,4,5,180,202,3.3k,outworld-devourer,2,3,3,437,392,3.3k,witch-doctor,4,7,3,190,198,2.3k,alchemist,0,6,1,549,722,4.8k
2274262061,China,16:15,Dire,ember-spirit,1,6,0,271,279,2.4k,night-stalker,1,2,1,253,162,2.8k,alchemist,1,4,1,347,496,2.6k,faceless-void,0,4,1,151,166,2.3k,witch-doctor,1,8,2,114,194,4.1k,bounty-hunter,6,0,11,363,532,6.5k,juggernaut,5,3,6,435,486,7.9k,doom,2,1,8,394,415,6.5k,bane,3,0,6,252,278,6.2k,morphling,7,0,0,421,569,7.2k
2274253540,China,43:42,Dire,death-prophet,11,8,6,576,495,16.1k,faceless-void,6,4,11,544,424,9.8k,natures-prophet,1,10,13,307,315,4.3k,morphling,5,4,4,605,513,9.3k,witch-doctor,1,6,4,244,220,3.9k,spectre,8,4,11,583,544,12.3k,ursa,2,5,12,607,448,6.6k,bounty-hunter,2,8,7,214,259,1.9k,broodmother,11,5,4,742,589,18k,zeus,9,3,17,693,558,27.4k
